node_number	id	documentation_tier	anchor_number	layer	role	path	symbol	declaration_kind	start_line	end_line	source_sha256	resolution
026	M004	D1	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	BirthLawDomainError	CLASS	57	58	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	DirectedRelationUpdate	CLASS	62	77	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	ResponseCoupledBirthInstruction	CLASS	81	136	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	4	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	direct_response_lift	FUNCTION	139	180	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	5	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	canonical_bias_free_birth_law_inputs	FUNCTION	183	221	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	6	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/s10_m004__response_coupled_birth_law_birthlaw_b.py	response_coupled_birth_law	FUNCTION	224	243	fb5ae77e13b3596f806136edb4e4854631e3ee3911e7a6baf788409d9b67691c	RESOLVED
026	M004	D1	7	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s10_m004__response_coupled_birth_law_birthlaw_b.py	_bootstrap_state	FUNCTION	35	41	364ae68fbcc74863b4756b271d38bf3c1444a02f2aa23db3eec4de54557f3dcf	RESOLVED
026	M004	D1	8	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s10_m004__response_coupled_birth_law_birthlaw_b.py	_state	FUNCTION	44	55	364ae68fbcc74863b4756b271d38bf3c1444a02f2aa23db3eec4de54557f3dcf	RESOLVED
026	M004	D1	9	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s10_m004__response_coupled_birth_law_birthlaw_b.py	_instruction	FUNCTION	58	62	364ae68fbcc74863b4756b271d38bf3c1444a02f2aa23db3eec4de54557f3dcf	RESOLVED
026	M004	D1	10	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s03_recurrent_pre_birth_measurement_and_steering/test_s10_m004__response_coupled_birth_law_birthlaw_b.py	TestResponseCoupledBirthLaw	CLASS	65	201	364ae68fbcc74863b4756b271d38bf3c1444a02f2aa23db3eec4de54557f3dcf	RESOLVED
026	M004	D1	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	NonnegativeLiftValue	DEF	48	51	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	DirectedRelationUpdate	STRUCTURE	52	57	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	13	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	ResponseCoupledBirthInstruction	STRUCTURE	58	67	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	14	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	strictAncestorPorts	DEF	68	72	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	15	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	directRelationUpdate	DEF	73	80	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	16	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	parentChildUpdates	DEF	81	87	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	ancestorBackreactionUpdates	DEF	88	94	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	siblingBackreactionAux	DEF	95	105	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	siblingBackreactionUpdates	DEF	106	111	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	directResponseLift	DEF	112	122	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	candidateInputs	DEF	123	135	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	candidateInputs_admissible	THEOREM	136	143	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	biasFreeInputs	DEF	144	156	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw	DEF	157	166	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	IsCanonicalBirthLaw	DEF	167	176	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	DirectedRelationUpdateSameValue	STRUCTURE	177	185	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	DirectedRelationUpdatesSameValue	INDUCTIVE	186	197	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	BirthInstructionSameValue	STRUCTURE	198	210	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	directRelationUpdate_respects_sameValue	THEOREM	211	221	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	ancestorAux_respects_sameValue	THEOREM	222	236	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	siblingAux_respects_sameValue	THEOREM	237	253	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	directResponseLift_respects_sameValue	THEOREM	254	277	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	33	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw_respects_sameValue	THEOREM	278	295	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	34	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw_exists	THEOREM	296	307	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	35	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw_unique	THEOREM	308	321	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	36	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	responseSteeringPairs_give_same_birthLaw	THEOREM	322	342	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	37	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw_parentChild_eq_directLift	THEOREM	343	354	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	38	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	birthLaw_lapse_eq_steering	THEOREM	355	366	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	39	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S03_RecurrentPreBirthMeasurementAndSteering/S10_M004_ResponseCoupledBirthLawBirthlawB.lean	directResponseLift_zero_lapse	THEOREM	367	371	03d417a92f6591d4325ee62bda1d3d1f227456b58bfa91478b206251b721c382	RESOLVED
026	M004	D1	40	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	CanonicalM004Closure	STRUCTURE	31	67	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	41	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	canonicalM004Closure	THEOREM	68	108	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	42	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	IsCanonicalBirthInstructionHandoff	DEF	109	119	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	43	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	canonicalBirthInstructionHandoff_exists	THEOREM	120	131	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	44	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	canonicalBirthInstructionHandoff_sameValue	THEOREM	132	146	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	45	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	CanonicalM004ClosureContract	DEF	147	159	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
026	M004	D1	46	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/M003M004/S02_CanonicalM004ClosureAndHandoff.lean	canonicalM004ClosureContract	THEOREM	160	167	2882f029f40a3b5742e987e3b201602ba5a5dd532121818418837747e825e93e	RESOLVED
027	C008	D1	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/s01_c008__record_live_response_coupled_update.py	RecordLiveChannels	CLASS	29	42	d1d0c544a5ca53a22b75c933dd073ff76c28235f6e0e55bfd4e8ebf422ce19e9	RESOLVED
027	C008	D1	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/s01_c008__record_live_response_coupled_update.py	bootstrap_record_live_channels	FUNCTION	52	63	d1d0c544a5ca53a22b75c933dd073ff76c28235f6e0e55bfd4e8ebf422ce19e9	RESOLVED
027	C008	D1	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/s01_c008__record_live_response_coupled_update.py	record_instruction_updates	FUNCTION	66	72	d1d0c544a5ca53a22b75c933dd073ff76c28235f6e0e55bfd4e8ebf422ce19e9	RESOLVED
027	C008	D1	4	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/s01_c008__record_live_response_coupled_update.py	live_instruction_updates	FUNCTION	75	85	d1d0c544a5ca53a22b75c933dd073ff76c28235f6e0e55bfd4e8ebf422ce19e9	RESOLVED
027	C008	D1	5	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/s01_c008__record_live_response_coupled_update.py	apply_response_coupled_update	FUNCTION	88	100	d1d0c544a5ca53a22b75c933dd073ff76c28235f6e0e55bfd4e8ebf422ce19e9	RESOLVED
027	C008	D1	6	python_test	COUNTERCHECK	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/test_s01_c008__record_live_response_coupled_update.py	test_record_gets_only_new_birth_pair_while_live_gets_backreaction	TEST	73	83	846d610e5602852ec8b8ae1b64ea21d0b9fb6e7004fd5af1b18526d479cbfbe2	RESOLVED
027	C008	D1	7	python_test	COUNTERCHECK	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/test_s01_c008__record_live_response_coupled_update.py	test_strict_ancestor_backreaction_is_live_only	TEST	86	98	846d610e5602852ec8b8ae1b64ea21d0b9fb6e7004fd5af1b18526d479cbfbe2	RESOLVED
027	C008	D1	8	python_test	COUNTERCHECK	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/test_s01_c008__record_live_response_coupled_update.py	test_c008_has_no_legacy_free_update_controls	TEST	115	123	846d610e5602852ec8b8ae1b64ea21d0b9fb6e7004fd5af1b18526d479cbfbe2	RESOLVED
027	C008	D1	9	python_test	COUNTERCHECK	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s04_record_live_update_backreaction_channels_and_finite_closure/test_s01_c008__record_live_response_coupled_update.py	test_small_finite_sweep_matches_m004_channel_partition_exactly	TEST	126	141	846d610e5602852ec8b8ae1b64ea21d0b9fb6e7004fd5af1b18526d479cbfbe2	RESOLVED
027	C008	D1	10	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	RecordLiveChannels	STRUCTURE	39	41	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	recordInstructionUpdates	DEF	66	70	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	liveInstructionUpdates	DEF	74	80	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	13	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	applyInstruction	DEF	83	89	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	14	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	applyInstruction_record_eq	THEOREM	99	105	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	15	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	applyInstruction_live_eq	THEOREM	109	118	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	16	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	applyInstruction_respects_sameValue	THEOREM	184	198	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	RecordLiveResponseCoupledUpdateContract	STRUCTURE	203	224	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S04_RecordLiveUpdateBackreactionChannelsAndFiniteClosure/S01_C008_RecordLiveResponseCoupledUpdate.lean	recordLiveResponseCoupledUpdateContract	THEOREM	227	238	d83db1f0ede5c71c8114442775aed96731a8e883b2770e54d0e322edf09faebc	RESOLVED_KERNEL_VERIFIED
027	C008	D1	19	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/C008/S01_CanonicalRecordLiveUpdateClosure.lean	CanonicalRecordLiveUpdateClosure	STRUCTURE	25	41	7a54570bb683a183d2c49cf70c8c9e2eb79a21dfb9c9e75e17c850a5aa63fc31	RESOLVED_KERNEL_VERIFIED
027	C008	D1	20	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/C008/S01_CanonicalRecordLiveUpdateClosure.lean	canonicalRecordLiveUpdateClosure	THEOREM	45	62	7a54570bb683a183d2c49cf70c8c9e2eb79a21dfb9c9e75e17c850a5aa63fc31	RESOLVED_KERNEL_VERIFIED
027	C008	D1	21	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/C008/S01_CanonicalRecordLiveUpdateClosure.lean	CanonicalRecordLiveUpdateContract	DEF	67	72	7a54570bb683a183d2c49cf70c8c9e2eb79a21dfb9c9e75e17c850a5aa63fc31	RESOLVED_KERNEL_VERIFIED
027	C008	D1	22	lean_proof	PROOF	derivation/code/lean/proofs/src/CNNAProofs/C008/S01_CanonicalRecordLiveUpdateClosure.lean	canonicalRecordLiveUpdateContract	THEOREM	75	78	7a54570bb683a183d2c49cf70c8c9e2eb79a21dfb9c9e75e17c850a5aa63fc31	RESOLVED_KERNEL_VERIFIED
